DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2650,효능군중복,단일,D000004,Metolazone,메톨라존,-,[M091378]메톨라존,[02130]이뇨제,혈압강하작용의약품,20131226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Thiazide계및Thiazide-like이뇨제,
2694,효능군중복,단일,D000638,Venlafaxine,벤라팍신,-,[M088219]염산벤라팍신/[M091246]염산벤라팍신서방성과립/[M207949]염산벤라팍신펠렛/[M241528]벤라팍신염산염/[M241640]벤라팍신염산염서방성과립/[M241643]벤라팍신염산염서방과립/[M242800]벤라팍신염산염펠렛,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,SNRI,
2502,효능군중복,단일,D000644,Sulindac,설린닥,-,[M050765]설린닥,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2680,효능군중복,단일,D000647,Cetirizine,세티리진,-,[M051285]염산세티리진/[M222857]세티리진염산염,[01410]항히스타민제,호흡기관용약,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항히스타민제,
2514,효능군중복,단일,D000650,Sumatriptan,수마트립탄,-,[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,선택적5-HT1수용체효능제,
2468,효능군중복,단일,D000651,Cinoxicam,시녹시캄,-,[M084858]시녹시캄,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
2575,효능군중복,단일,D000652,Cilazapril,실라자프릴,-,[M064516]실라자프릴/[M222868]실라자프릴수화물,[02140]혈압강하제,혈압강하작용의약품,20121226,안지오텐신전환효소억제제(Angiotensin-Converting-Enzymeinhibitor)와안지오텐신수용체차단제(AngiotensinReceptorBlocker)에해당하는성분이2개이상인경우에도효능군중복에해당,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,ACEinhibitors,
2542,효능군중복,단일,D000653,Amosulalol,아모설랄롤,-,[M257409]아모설랄롤염산염,[02140]혈압강하제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,BetaBlockers,
2630,효능군중복,단일,D000660,Alprazolam,알프라졸람,-,[M211313]알프라졸람/[M261118]알프라졸람,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항불안제(benzodiazepine계),
2466,효능군중복,단일,D000661,Amfenac,암페낙,-,[M084283]암페낙나트륨,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
4871,효능군중복,단일,D000670,Gemigliptin,제미글립틴,-,[M254878]제미글립틴타르타르산염1.5수화물/[M263103]제미글립틴타르타르산염1.5수하물,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,DPP-4저해제(Dipeptidylpeptidase-4inhibitors),
