DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2241,임부금기,단일,D000535,Valproicacid,발프로산,-,[M070676]발프로산나트륨/[M082087]디발프로엑스나트륨/[M083547]발프로산/[M085424]디발프로엑스나트륨입자/[M090172]발프로산마그네슘,-,-,20081211,발프로산은신경관이상(예|척추갈림증)과같은태아기형을유발할수있으며|게다가자궁내노출시낮은IQ점수를유발할수있다.,정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/액상시럽제/건조시럽용과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2242,임부금기,단일,D000131,Valganciclovir,발간시클로비르,-,[I005744]발간시클로비르염산염/[M100395]염산발간시클로버/[M250415]발간시클로버염산염,-,-,20081211,"임부에대한안전성미확립.동물시험에서돌연변이원성|최기형성|정자무발생증및발암성보고.",정제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2243,임부금기,단일,D000361,Ulipristal,울리프리스탈,-,[M252565]울리프리스탈아세테이트,-,-,20150520,-,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2244,임부금기,단일,D000360,Ubenimex,우베니멕스,-,[M094026]우베니멕스,-,-,20081211,임부에대한안전성미확립.,캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2245,임부금기,단일,D000593,Triptorelin,트립토렐린,-,[M090242]초산트립토렐린/[M246573]트립토렐린아세트산염/[M261389]트립토렐린파모산염/[M263819]트립토렐린,-,-,20081211,"<한국페링제약:데카펩틸데포|데카펩틸주0.1밀리그람><한국입센:디페렐린피알3.75밀리그람주>임부에대한안전성미확립.동물실험에서뇌하수체종양증가|배태자독성(배태자발달|분만지연)보고.<한국입센:디페렐린피알주11.25밀리그람>임부에대한안전성미확립.동물실험에서모체독성및배자독성보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2246,임부금기,단일,D000753,Trifluoperazine,트리플루오페라진,-,[M051644]염산트리플루오페라진,-,-,20120925,"동물실험에서태자독성(태자사망|유산|조산등)보고.임신3기에투여시신생아에서추체외로장애|금단증상(초조|근육긴장항진또는저하|진전등)보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2248,임부금기,단일,D000829,Triamterene,트리암테렌,-,[M040663]트리암테렌,-,-,20130712,동물시험에서태반통과보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2249,임부금기,단일,D000683,Triamcinolone,트리암시놀론,-,[M040661]트리암시놀론/[M040662]트리암시놀론아세토니드,-,-,20130712,동물시험에서태반통과보고.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2250,임부금기,단일,D000488,Tretinoin,트레티노인,-,[M051617]트레티노인,-,-,20081211,"(경구)기형발생작용높음.(외용)임부에대한안전성미확립.임부에국소적용한후태어난신생아에서결손보고.",캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/크림/겔,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2252,임부금기,단일,D000382,Travoprost,트라보프로스트,-,[M095517]트라보프로스트,-,-,20140915,"임부에대한안전성미확립.동물실험에서최기형성(흉골|원개형두부|수두증및골격계기형등)보고.착상후손실증가및태자생존률감소.",점안용액제/용액용점안분말제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2253,임부금기,단일,D000591,Trastuzumab,트라스투주맙,-,[M090706]트라스투주맙/[M258764]트라스투주맙엠탄신,-,-,20130523,양수과소증(치명적인폐형성저하증초래)과관련있는태아의신장발달및/또는기능장애보고.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2255,임부금기,단일,D000773,Tramadol,트라마돌,-,[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염,-,-,20121121,"임부에대한안전성미확립.동물실험에서돌연변이성|발암성|생식독성보고.임신말기고용량단기투여시신생아의호흡억제가능성.임신중장기투여시신생아에게금단증상야기가능성.",정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/과립제/서방성과립제/장용성과립제/용액용과립제/현탁액용과립제/서방성현탁액용과립제/발포과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2257,임부금기,단일,D000682,Trabectedin,트라벡테딘,-,[M230801]트라벡테딘,-,-,20081211,"임부에대한안전성미확립.작용기전에따른중대한선천성결함유발가능성.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2259,임부금기,단일,D000588,Torsemide,토르세미드,-,[M102689]토르세미드,-,-,20130712,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2260,임부금기,단일,D000842,Toremifene,토레미펜,-,[M089372]구연산토레미펜/[M246995]토레미펜시트르산염/[M255572]토레미펜구연산염,-,-,20081211,동물실험에서생식독성|태자독성(사망|발육부진|내장/골격이상|출생시생식장애)|임신유지및분만장애등의생식장애보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2261,임부금기,단일,D000772,Topotecan,토포테칸,-,[M244792]토포테칸염산염/[M244794]토포테칸염산염,-,-,20081211,동물실험에서모체독성|배자사망|태아체중감소및기형발생율증가(눈(소안구증|무안구증|망막에로제태생성|망막결손증|안구일소증)|뇌(측면및제3뇌실의확장)|두개골|척수기형)보고.,캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2262,임부금기,단일,D000065,Topiramate,토피라메이트,-,[M087104]토피라메이트,-,-,20140915,선천성기형(구순열|구개열|두개안면결손|요도밑열림증등)의위험증가및높은유병률(저체중출생)보고.,정제/캡슐,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2263,임부금기,단일,D000487,Tolvaptan,톨밥탄,-,[A005487]톨밥탄/[M252922]톨밥탄분무건조분말,-,-,20130712,동물실험에서구개열|소지증|소안구증|골격기형|태아체중감소|태아골화지연|배·태자사망보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2264,임부금기,단일,D000066,Tolmetin,톨메틴,-,[M211567]톨메틴나트륨,-,-,20121121,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서동맥관수축|난산발생빈도증가|분만지연|태아생존율감소보고.",정제/캡슐/과립제/서방성과립제/장용성과립제/용액용과립제/현탁액용과립제/서방성현탁액용과립제/발포과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2266,임부금기,단일,D000486,Tobramycin,토브라마이신,-,[M020144]토브라마이신/[M020145]황산토브라마이신/[M245292]토브라마이신황산염,-,-,20081211,신생아에제8뇌신경장애가능성.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2267,임부금기,단일,D000182,Tigecycline,타이제사이클린,-,[M215175]타이제사이클린,-,-,20081211,"임부에대한안전성미확립.동물실험에서태자의체중감소|중요하지않은골격이상(골화지연)증가|태자감소보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2268,임부금기,단일,D000385,Ticagrelor,티카그렐러,-,[A005385]티카그렐러/[M252585]티카그렐러,-,-,20130712,동물실험에서생식독성보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2269,임부금기,단일,D000068,Tibolone,티볼론,-,[M083880]티볼론,-,-,20081211,동물실험에서태자독성보고.,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2010,임부금기,단일,D000276,Chlorprothixene,클로르프로틱센,-,[M051534]클로르프로칙센,-,-,20120925,"임부에대한안전성미확립.동물실험에서태자독성(태자사망등)보고.임신말기나분만중향정신병약투여시신생아에서기면|진전|과흥분성보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2013,임부금기,단일,D000247,Cilostazol,실로스타졸,-,[M070044]실로스타졸/[M252025]실로스타졸(미분화),-,-,20081211,동물실험에서이상태자의증가및출생시의저체중|사망증가보고.,정제/캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2038,임부금기,단일,D000394,Danazol,다나졸,-,[M081135]다나졸,-,-,20081211,여성태아의남성화가능성(음핵비대|음순융합|비뇨생식동결손|질폐쇄)보고.,캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2042,임부금기,단일,D000609,Decitabine,데시타빈,-,[M213782]데시타빈,-,-,20081211,"임부에대한안전성미확립.동물실험에서발육독성|태자기형유발|태자생존감소및태자체중감소보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2047,임부금기,단일,D000316,Dexbrompheniramine,덱스브롬페니라민,-,[M095060]말레인산덱스브롬페니라민/[M253274]d-브롬페니라민말레산염,-,-,20130712,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2127,임부금기,단일,D000798,Furosemide,푸로세미드,-,[M040715]푸로세미드,-,-,20130712,임부에대한안전성미확립.,정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2129,임부금기,단일,D000387,Gadobutrol,가도부트롤,-,[M101892]가도부트롤,-,-,20150520,"임부에대한안전성미확립.동물생식독성시험에서태자발달지연|고용량에서태자치사율증가보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2154,임부금기,단일,D000416,Hydroxyurea,히드록시우레아,-,[M085397]히드록시우레아,-,-,20081211,"임부에대한안전성미확립.동물시험에서기형유발보고.",캡슐/과립제/서방성과립제/장용성과립제/용액용과립제/현탁액용과립제/서방성현탁액용과립제/발포과립제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2165,임부금기,단일,D000047,Imidafenacin,이미다페나신,-,[M245357]이미다페나신,-,-,20150520,"임부에대한안전성미확립.동물실험에서태아로의이행보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2170,임부금기,단일,D000575,Indometacin,인도메타신,-,[M040508]인도메타신,-,-,20081211,"(경구)임신말기에투여시태아순환지속증|태아의동맥관수축|동맥관개존증|양수과소/과다증|태아신부전|태아장천공및조기출산한신생아에서괴사성장염보고.동물실험에서기형|난산발생증가|분만지연|태자생존율감소보고.(주사)동물실험에서임신기마지막3일간투여시모체와태자사망|출생자에서는간뇌신경괴사의발생빈도증가및임신3기에투여시출생자의폐혈관수감소|폐혈관근육과도생성보고.",캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2182,임부금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,-,-,20081211,"임부에대한안전성미확립.동물실험에서고용량투여시태자기형발생증가|배자독성유발됨.",-,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2184,임부금기,단일,D000050,Kanamycin,카나마이신,-,[M203826]카나마이신황산염,-,-,20081211,신생아에제8뇌신경장애가능성.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2187,임부금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,-,-,20081211,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서난산발생빈도증가|분만지연|태아생존율감소보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2189,임부금기,단일,D000205,Lacosamide,라코사미드,-,[M250562]라코사미드,-,-,20150520,"임부에대한안전성미확립.동물실험에서모체독성량에서배아독성보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/액상시럽제/건조시럽용과립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2190,임부금기,단일,D000300,Lamotrigine,라모트리진,-,[M085586]라모트리진,-,-,20081211,"임부에대한안전성미확립.동물실험에서골격연화|늑골장애|태아체중감소|임신기간연장|새끼수감소|사산|수유기동안새끼의생존율감소보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2192,임부금기,단일,D000791,Lapatinib,라파티닙,-,[M215173]라파티닙디토실레이트,-,-,20081211,"임부에대한안전성미확립.동물실험에서고용량투여시출생자조기사망보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2194,임부금기,단일,D000217,Leflunomide,레플루노미드,-,[M089728]레프루노미드/[M200402]레플루노미드,-,-,20081211,동물실험에서태아사망및최기형성효과유발보고.,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2208,임부금기,단일,D000059,LithiumCarbonate,탄산리튬,-,[M040628]탄산리튬,-,-,20081211,동물실험에서기형발생|사람에서심장기형의발현빈도증가보고.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2209,임부금기,단일,D000118,Lixisenatide,릭시세나티드,-,[I012607]릭시세나티드,-,-,20160129,"임부에대한안전성미확립동물실험에서생식독성보고",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2223,임부금기,단일,D000171,Zolmitriptan,졸미트립탄,-,[M090949]졸미트립탄,-,-,20121121,"임부에대한안전성미확립.태아의생명력저하로볼수있는경우보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2247,임부금기,단일,D000592,Triazolam,트리아졸람,-,[I005603]트리아졸람/[M088380]트리아졸람,-,-,20081211,벤조디아제핀계약물의최기형성사례(대조군에비해높음)|신생아포유곤란|근긴장저하|졸음|황달증가및분만전연용시신생아금단증상(신경과민|진전|과다긴장등)보고.,정제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2251,임부금기,단일,D000776,Treprostinil,트레프로스티닐,-,[M249084]트레프로스티닐,-,-,20130712,동물실험에서과용량투여시태아골격변이발생증가.,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2254,임부금기,단일,D000186,Tranilast,트라닐라스트,-,[M080526]트라닐라스트(엔(3|4-(디메톡시신나오일)안트라일신)/[M101545]트라닐라스트,-,-,20081211,"임부에대한안전성미확립.동물실험에서대량투여시골격이상의증가보고.",캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2256,임부금기,단일,D000775,Trafermin,트라페르민,-,[M239108]트라페르민(숙주:대장균B주(ATCC23848)|벡터:pTsF-9Δgal),-,-,20150520,임부에대한안전성미확립.,경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/일반액상분무제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2258,임부금기,단일,D000589,Tosufloxacine,토수플록사신,-,[M085017]토실산토수플록사신/[M252750]토수플록사신토실산염수화물,-,-,20081211,임부에대한안전성미확립.,정제/점안용액제/용액용점안분말제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2265,임부금기,단일,D000771,Tocilizumab,토실리주맙,-,[M254335]토실리주맙(숙주:CHODXB11|벡터:phPM1HL2|종세포주:CHOV4),-,-,20150520,"임부에대한안전성미확립.동물실험에서고용량투여시자연유산|배태아사망위험증가보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2270,임부금기,단일,D000837,Tiaprofenicacid,티아프로펜산,-,[M080409]티아프로펜산,-,-,20081211,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서동맥관수축|난산발생빈도증가|분만지연|태아생존율감소보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2272,임부금기,단일,D000778,Thiothixene,티오틱센,-,[M259343]티오틱센,-,-,20120925,"임부에대한안전성미확립.동물실험에서태자독성(태자사망등)보고.임신말기나분만중다른항정신병약투여시신생아에서기면|진전|과흥분성보고.임신3기에투여시신생아에서추체외로장애|금단증상(초조|근육긴장항진또는저하|진전등)보고.",캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2273,임부금기,단일,D000579,Thiotepa,티오테파,-,[M088916]치오테파,-,-,20081211,"임부에대한안전성미확립.동물실험에서기형유발과태자독성|정자형성및난소기능저해보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2274,임부금기,복합,D000489,Thiocolchicoside,티오콜키코시드,[D000232]Aescin(에스신),[M080565]무정형에스신/[M095614]치오콜치코시드/[M251172]티오콜키코시드,-,-,20140915,태아위해가능성.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2275,임부금기,단일,D000489,Thiocolchicoside,티오콜키코시드,-,[M095614]치오콜치코시드/[M251172]티오콜키코시드,-,-,20140915,태아위해가능성.,캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2276,임부금기,단일,D000482,Thalidomide,탈리도마이드,-,[M218518]탈리도마이드,-,-,20081211,"단1캡슐의1회용량복용으로도심각한선천성기형(사지결손(사지의결여)|단지증(짧은사지)|뼈의저형성증|외이의이상(무이증|귓바퀴가작은것|외이도가작거나없는것포함)|안면마비|눈의이상(무안구증|소안구증)및선천성심장결함등)또는유산보고.출생시또는출생직후사망률약40%로보고.",캡슐/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2277,임부금기,단일,D000063,Testosterone,테스토스테론,-,[M040159]메칠테스토스테론/[M040639]테스토스테론/[M040641]에난트산테스토스테론/[M051575]시피온산테스토스테론/[M223230]테스토스테론에난테이트/[M234840]테스토스테론운데카노에이트,-,-,20081211,여성태아의남성화초래가능성.,캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/경구용현탁액제/점이제|현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액,-,-,-,1등급,-,-,-,-,-,-,-,-,정상,-,
2278,임부금기,단일,D000061,Terlipressin,테를리프레신,-,[M094177]초산테를리프레신/[M251217]테를리프레신아세트산염,-,-,20140915,"자궁평활근수축으로임신4개월전낙태유발가능성.자궁의혈액공급장애로태아손상가능성.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2279,임부금기,단일,D000060,Tenoxicam,테녹시캄,-,[M082086]테녹시캄,-,-,20121121,"임부에대한안전성미확립.임신말기에투여시태아의동맥관조기폐쇄가능성.동물실험에서동맥관수축|난산발생빈도증가|분만지연|태아생존율감소보고.",정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2280,임부금기,단일,D000680,Teneligliptin,테네리글립틴,-,[M259364]테네리글립틴브롬화수소산염수화물,-,-,20160129,임부에대한안전성미확립,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2281,임부금기,단일,D000587,Temsirolimus,템시롤리무스,-,[M243603]템시롤리무스,-,-,20130523,"임부에대한안전성미확립.동물실험에서배태아독성(태아사망및골격골화지연과관련있는태아체중감소)및최기형성효과(배꼽탈장)보고.",용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
2282,임부금기,단일,D000381,Temozolomide,테모졸로미드,-,[M212372]테모졸로미드,-,-,20081211,동물실험에서기형발생또는태아독성보고.,정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1984,임부금기,단일,D000235,Beraprost,베라프로스트,-,[M040128]베라프로스트나트륨,-,-,20081211,임부에대한안전성미확립.,정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
1985,임부금기,단일,D000436,Betaxolol,베탁솔롤,-,[M081704]염산베탁솔롤/[M222850]베탁솔롤염산염/[M230045]베탁소롤염산염,-,-,20081211,"신생아에서심폐합병증의위험성증가및서맥|호흡부전|저혈당증보고.베타차단제는태반관류를감소시켜자궁내태아사망|미숙및조산초래가능성.동물실험에서배태자사망증가보고.",정제,-,-,-,2등급,-,-,-,-,-,-,-,-,정상,-,
