DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
5454,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001677]Plantagoseedpowder(차전자가루)/[D001519]Nicotinamide(니코틴산아미드)/[D001678]Bacillussubtilis(당화균)/[D001679]Lactomin(락토민),[A000117]니코틴산아미드/[A000384]바실루스서브틸리스균/[A000598]센나/[A002909]차전자/[M040064]니코틴산아미드/[M086301]락토민,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5456,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001669]Psylliumhusk(차전자피)/[D001682]Atractylodesrhizomewhite(백출)/[D001513]Fennel(회향)/[D001000]Licorice(감초)/[D001119]PeonyRoot(작약)/[D001681]Rhubarb(대황),[A000598]센나/[A003462]회향/[A006000]감초/[C040523]작약/[C051307]백작약/[C051308]적작약/[C071158]작약엑스/[C082518]작약가루/[C085611]백작약초/[C088975]백작약가루/[C089531]백작약엑스산(패오니플로린으로서133ㆍ2밀리그람)/[C089542]백작약엑스산/[C090093]작약엑스산/[C090789]작약초/[C092727]백작약연조엑스/[C093837]작약건조엑스/[C096770]작약추출물/[C312372]작약추출물/[C313826]백작약추출물/[C320059]참작약/[C402274]작약전초추출물/[C402275]작약뿌리추출물/[C404274]작약뿌리수/[C404275]작약뿌리가루/[C406079]작약가루/[C406080]작약껍질/수액추출물/[C406081]작약꽃추출물/[C406082]작약추출물/[C429024]작약꽃추출물/[C429025]작약나무껍질/수액추출물/[C429026]작약뿌리/[C429027]작약뿌리가루/[C429028]작약뿌리수/[C429029]작약뿌리추출물/[C429030]작약잎세포추출물/[C429031]작약추출물/[I006447]작약/[M040006]감초/[M040073]대황/[M040214]백출/[M040523]작약/[M040811]회향/[M051307]백작약/[M051308]적작약/[M070009]감초가루/[M071158]작약엑스/[M081198]차전자피/[M082518]작약가루/[M085611]백작약초/[M088975]백작약가루/[M090093]작약엑스산/[M090789]작약초/[M093837]작약건조엑스/[M103890]작약건조엑스(5.88→1)/[M201554]작약엑스가루/[M212494]백작약엑스(5.9→1)/[M214365]작약추출물/[M241192]작약엑스(5.9->1)/[M243283]작약엑스(5.9->1)/[M245904]작약엑스(5.9→1)/[M246879]작약추출액/[M261230]작약연조엑스(3.3∼4.0→1)/[M262504]작약연조엑스(3.3~4.0→1)/[M263913]작약연조엑스(2.3∼3.2→1)/[M264309]작약연조엑스(3.03->1)/[M264379]작약연조엑스(2.4~3.0→1)/[M264643]작약연조엑스(3.03→1)/[M266482]작약연조엑스(2.8∼3.4→1)/[M266487]작약연조엑스(2.7~3.3→1)/[M266950]작약연조엑스(2.8∼3.4→1)/[M267310]작약연조엑스(2.9~3.5→1)/[M268068]작약연조엑스(2.8~3.4→1)/[M268187]작약연조엑스(2.8~3.4→1),[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5453,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001671]Psylliumhuskpowder(차전자피가루)/[D001674]Aloepowder(노회가루)/[D001676]Magnoliabarkpowder(후박가루)/[D001675]Rhubarbpowder(대황가루),[A000108]노회/[A000598]센나/[A001758]대황/[A002909]차전자/[A003468]후박,[02380]하제|완장제,-,20231109,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5448,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001669]Psylliumhusk(차전자피),[A000598]센나/[M081198]차전자피,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5458,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001671]Psylliumhuskpowder(차전자피가루)/[D001123]CinnamomumcassiaBlume(육계)/[D001122]Jujube(대추)/[D001119]PeonyRoot(작약)/[D001514]Magnesiumhydroxide(수산화마그네슘)/[D001000]Licorice(감초)/[D001145]GingerRoot(생강),-,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
6147,투여기간주의,단일,D001766,Clazosentan,클라조센탄,-,[A110971]클라조센탄이나트륨,[02170]혈관확장제,-,20250530,-,용액주사제,-,15일,-,-,-,-,-,-,-,-,-,-,정상,-,
5421,투여기간주의,복합,D001645,TriglyceridesMedium-Chain,중쇄트리글리세리드,[D001646]Omega-3-AcidTriglycerides(오메가3산트리글리세리드)/[D001647]SoybeanOil(콩기름),[M099858]콩기름/[M114143]오메가3산트리글리세리드/[M250010]중쇄트리글리세리드,[03290]기타의자양강장변질제,-,20230531,-,유화주사제,-,7일,-,-,-,-,-,-,-,-,-,복합제,정상,-,
5183,투여기간주의,복합,D001652,Octenidine,옥테니딘,[D001540]Phenoxyethanol(페녹시에탄올),[A001280]페녹시에탄올/[A110477]옥테니딘염산염/[M080711]2-페녹시에탄올/[M201905]페녹시에탄올,[02610]외피용살균소독제,-,20231108,-,피부액제,-,14일,-,-,-,-,-,-,-,-,-,-,정상,-,
5429,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D001655]L-carbocysteine(L-카르보시스테인),[A001014]자일로메타졸린/[M220819]L-카르보시스테인,[01320]이비과용제,-,20231108,-,점비액제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5428,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D001654]D-panthenol(D-판테놀),[A001014]자일로메타졸린/[A003587]덱스판테놀,[01320]이비과용제,-,20231108,-,점비액제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5426,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D000893]Chlorpheniramine(클로르페니라민),[A001014]자일로메타졸린/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염산/[M223214]클로르페니라민말레산염정/[M223215]클로르페니라민말레산염주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민말레산염/[M251936]덱스클로르페니라민말레이트,[01320]이비과용제,-,20231108,-,점비액제/일반액상분무제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5425,투여기간주의,단일,D001651,Xylometazoline,자일로메타졸린,-,[A001014]자일로메타졸린,[01320]이비과용제,-,20231108,-,점비액제/일반액상분무제/정량액상분무제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5457,투여기간주의,복합,D001673,Sennaleaf,센나엽,[D001669]Psylliumhusk(차전자피)/[D001123]CinnamomumcassiaBlume(육계)/[D001000]Licorice(감초)/[D001119]PeonyRoot(작약)/[D001683]Poncirusimmaturefruit(지실)/[D001145]GingerRoot(생강)/[D001681]Rhubarb(대황),-,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
