DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
1077,병용금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,20110628,Torsadedepointes위험증가,-,-,-,-,-,단일,D000319,Dolasetron,돌라세트론,-,[M102047]메실산돌라세트론,[02350]최토제|진토제,-,정상,-,
1087,병용금기,단일,D000028,Adefovirdipivoxil,아데포비어디피복실,-,[M101796]아데포비어디피복실,[03910]간장질환용제,-,20110929,양쪽약물모두혈장농도상승가능,-,-,-,-,-,복합,D000665,Emtricitabine,엠트리시타빈,[D000281]Tenofovir(테노포비르),[A001163]테노포비르/[M250026]엠트리시타빈,[06290]기타의화학요법제,-,정상,-,
763,병용금기,복합,D000747,Ergotamine,에르고타민,[D001266]AnhydrousCaffeine(카페인무수물),[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염/[M223183]카페인무수물,[01140]해열.진통.소염제,-,20091203,맥각독성(혈관경련|말단및기타조직허혈),-,-,-,-,-,단일,D000628,Roxithromycin,록시트로마이신,-,[M082720]록시스로마이신/[M104917]록시스로마이신제피세립/[M222840]록시트로마이신/[M222994]록시트로마이신/[M243529]제피된록시트로마이신,[06140]주로그람양성균|리케치아|비루스에작용하는것,-,정상,-,
797,병용금기,단일,D000795,Phentermine,펜터민,-,[M099629]염산펜터민/[M219108]염산펜터민/[M238557]펜터민염산염,[01230]자율신경제,-,20100525,혈압상승위험,-,-,-,-,-,단일,D000429,Moclobemide,모클로베미드,-,[M085249]모클로베미드,[01170]정신신경용제,-,정상,-,
845,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20101102,맥각독성(혈관경련|말단및기타조직허혈등)위험증가,-,-,-,-,-,복합,D000747,Ergotamine,에르고타민,[D000852]Caffeine(카페인),[M040398]주석산에르고타민/[M040579]카페인(함수)/[M040580]무수카페인/[M090611]카페인/[M223126]에르고타민타르타르산염/[M223183]카페인무수물/[M223184]카페인수화물/[M241017]무수물카페인,[01140]해열.진통.소염제,-,정상,-,
875,병용금기,단일,D000514,Procaterol,프로카테롤,-,[M223307]프로카테롤염산염수화물/[M256192]프로카테롤염산염수화물(미분화),[02220]진해거담제,-,20101102,부정맥또는심정지,-,-,-,-,-,단일,D000082,Norepinephrine,노르에피네프린,-,[M091963]주석산수소노르에피네프린/[M252333]노르에피네프린타르타르산염수화물,[02450]부신호르몬제,소생등의응급상황제외,정상,-,
889,병용금기,단일,D000246,Sildenafil,실데나필,-,[M089346]구연산실데나필/[M252789]실데나필시트르산염/[M253237]실데나필,[02140]혈압강하제/[02590]기타의비뇨생식기관및항문용약,-,20101102,동일계열병용투여금기,-,-,-,-,-,단일,D000181,Tadalafil,타다라필,-,[M095435]타다라필,[02590]기타의비뇨생식기관및항문용약,-,정상,-,
891,병용금기,단일,D000246,Sildenafil,실데나필,-,[M089346]구연산실데나필/[M252789]실데나필시트르산염/[M253237]실데나필,[02140]혈압강하제/[02590]기타의비뇨생식기관및항문용약,-,20101102,동일계열병용투여금기,-,-,-,-,-,단일,D000569,Udenafil,유데나필,-,[M102602]유데나필,[02590]기타의비뇨생식기관및항문용약,-,정상,-,
893,병용금기,단일,D000246,Sildenafil,실데나필,-,[M089346]구연산실데나필/[M252789]실데나필시트르산염/[M253237]실데나필,[02140]혈압강하제/[02590]기타의비뇨생식기관및항문용약,-,20101102,동일계열병용투여금기,-,-,-,-,-,단일,D000434,Vardenafil,바데나필,-,[M252262]바데나필염산염(미분화),[02590]기타의비뇨생식기관및항문용약,-,정상,-,
899,병용금기,단일,D000128,Mirodenafil,미로데나필,-,[M214384]염산미로데나필/[M253534]미로데나필,[02590]기타의비뇨생식기관및항문용약,-,20101102,동일계열병용투여금기,-,-,-,-,-,단일,D000181,Tadalafil,타다라필,-,[M095435]타다라필,[02590]기타의비뇨생식기관및항문용약,-,정상,-,
935,병용금기,단일,D000742,Azithromycin,아지트로마이신,-,[M085338]아지스로마이신/[M222871]아지트로마이신/[M250781]아지트로마이신수화물,[01310]안과용제/[06140]주로그람양성균|리케치아|비루스에작용하는것,-,20101217,맥각독성(혈관경련|말단및기타조직허혈등)위험증가,-,-,-,-,-,복합,D000747,Ergotamine,에르고타민,[D000852]Caffeine(카페인),[M040398]주석산에르고타민/[M040579]카페인(함수)/[M040580]무수카페인/[M090611]카페인/[M223126]에르고타민타르타르산염/[M223183]카페인무수물/[M223184]카페인수화물/[M241017]무수물카페인,[01140]해열.진통.소염제,-,정상,-,
949,병용금기,단일,D000763,Indinavir,인디나빌,-,[M239870]인디나빌황산염,[06290]기타의화학요법제,-,20101217,횡문근융해증/근육병증및이에수반되는급격한신기능악화,-,-,-,-,-,단일,D000419,Lovastatin,로바스타틴,-,[M083392]로바스타틴,[02180]동맥경화용제,-,정상,-,
957,병용금기,단일,D000405,Posaconazole,포사코나졸,-,[M256381]포사코나졸(미분화),[06290]기타의화학요법제,-,20101217,근병증및횡문근융해,-,-,-,-,-,단일,D000419,Lovastatin,로바스타틴,-,[M083392]로바스타틴,[02180]동맥경화용제,-,정상,-,
961,병용금기,단일,D000151,Alfacalcidol,알파칼시돌,-,[M081303]알파칼시돌,[03110]비타민A및D제,-,20101217,고칼슘혈증,-,-,-,-,-,단일,D000175,Calcifediol,칼시페디올,-,[M088487]칼시페디올,[03110]비타민A및D제,-,정상,-,
971,병용금기,단일,D000565,PotassiumChloride,염화칼륨,-,[M040438]염화칼륨,[03220]무기질제제/[03310]혈액대용제,-,20101217,고칼륨혈증,-,-,-,-,-,단일,D000731,Spironolactone,스피로노락톤,-,[M099796]스피로노락톤,[02130]이뇨제,-,정상,-,
973,병용금기,단일,D000565,PotassiumChloride,염화칼륨,-,[M040438]염화칼륨,[03220]무기질제제/[03310]혈액대용제,-,20101217,고칼륨혈증,-,-,-,-,-,단일,D000159,Amiloride,아미로라이드,-,[M080372]염산아미로라이드,[02130]이뇨제,-,정상,-,
979,병용금기,단일,D000696,Dexketoprofen,덱스케토프로펜,-,[M213126]덱스케토프로펜트로메타몰,[01140]해열.진통.소염제,-,20110512,경련발생,-,-,-,-,-,단일,D000142,Ciprofloxacin,시프로플록사신,-,[M082454]염산시프로프록사신/[M091139]시프로플록사신/[M095543]염산시프로플록사신/[M223091]시프로플록사신염산염수화물/[M242850]시프로플록사신염산염,[01310]안과용제/[01320]이비과용제/[06290]기타의화학요법제,-,정상,-,
981,병용금기,단일,D000020,Blonanserin,블로난세린,-,[M247117]블로난세린,[01170]정신신경용제,-,20110512,Blonanserin농도의증가로신경학적또는기타의독성가능성증가,-,-,-,-,-,복합,D000626,Lopinavir,로피나비르,[D000712]Ritonavir(리토나비르),[M259361]로피나비르/[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
993,병용금기,단일,D000696,Dexketoprofen,덱스케토프로펜,-,[M213126]덱스케토프로펜트로메타몰,[01140]해열.진통.소염제,-,20110512,신세뇨관에서Methotrexate배설이지연되어Methotrexate의혈액학적독성증가,-,-,-,-,-,단일,D000716,Methotrexate,메토트렉세이트,-,[M040168]메토트렉세이트,[04210]항악성종양제,methotrexate1週에15mg이상투여시,정상,-,
1007,병용금기,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,20110512,QT간격연장,-,-,-,-,-,단일,D000405,Posaconazole,포사코나졸,-,[M256381]포사코나졸(미분화),[06290]기타의화학요법제,-,정상,-,
1021,병용금기,단일,D000343,Amantadine,아만타딘,-,[M050926]염산아만타딘/[M081897]황산아만타딘/[M258880]아만타딘황산염/[M263832]아만타딘,[01190]기타의중추신경용약,-,20110512,QT간격연장,-,-,-,-,-,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,정상,-,
1027,병용금기,단일,D000173,Ziprasidone,지프라시돈,-,[M251493]지프라시돈염산염일수화물,[01170]정신신경용제,-,20110512,QT간격연장,-,-,-,-,-,단일,D000201,Dronedarone,드로네다론,-,[M249412]드로네다론염산염,[02120]부정맥용제,-,정상,-,
1031,병용금기,단일,D000173,Ziprasidone,지프라시돈,-,[M251493]지프라시돈염산염일수화물,[01170]정신신경용제,-,20110512,QT간격연장,-,-,-,-,-,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,정상,-,
1069,병용금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,20110628,Torsadedepointes위험증가,-,-,-,-,-,단일,D000362,Imipramine,이미프라민,-,[M223168]이미프라민염산염,[01170]정신신경용제,-,정상,-,
1085,병용금기,단일,D000201,Dronedarone,드로네다론,-,[M249412]드로네다론염산염,[02120]부정맥용제,-,20110628,Torsadedepointes위험증가,-,-,-,-,-,단일,D000319,Dolasetron,돌라세트론,-,[M102047]메실산돌라세트론,[02350]최토제|진토제,-,정상,-,
1103,병용금기,복합,D000718,Metformin,메트포르민,[D000690]Glibenclamide(글리벤클라미드),[M050102]글리벤클라미드/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,[03960]당뇨병용제,-,20110929,기능적신부전에의해유산산성증촉진,-,-,-,-,-,단일,D000760,Iobitridol,이오비트리돌,-,[M086785]이오비트리돌,[07210]X선조영제,48시간이내병용금기,정상,-,
1139,병용금기,복합,D000718,Metformin,메트포르민,[D000109]Pioglitazone(피오글리타존),[M092005]염산피오글리타존/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M235069]피오글리타존염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M260948]피오글리타존염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,[03960]당뇨병용제,-,20110929,기능적신부전에의해유산산성증촉진,-,-,-,-,-,단일,D000669,Iohexol,이오헥솔,-,[M088960]이오헥솔,[07210]X선조영제,48시간이내병용금기,정상,-,
1141,병용금기,복합,D000718,Metformin,메트포르민,[D000109]Pioglitazone(피오글리타존),[M092005]염산피오글리타존/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M235069]피오글리타존염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M260948]피오글리타존염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,[03960]당뇨병용제,-,20110929,기능적신부전에의해유산산성증촉진,-,-,-,-,-,단일,D000268,IoxaglicAcid,이옥사글린산,-,[M085561]이옥사글린산,[07210]X선조영제,48시간이내병용금기,정상,-,
1145,병용금기,복합,D000718,Metformin,메트포르민,[D000109]Pioglitazone(피오글리타존),[M092005]염산피오글리타존/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M235069]피오글리타존염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M260948]피오글리타존염/[M263864]메트포르민/[M266682]메트포르민염산염콜로이드성이산화규소,[03960]당뇨병용제,-,20110929,기능적신부전에의해유산산성증촉진,-,-,-,-,-,단일,D000761,Iopromide,이오프로마이드,-,[M085564]이오프로마이드,[07210]X선조영제,48시간이내병용금기,정상,-,
799,병용금기,단일,D000795,Phentermine,펜터민,-,[M099629]염산펜터민/[M219108]염산펜터민/[M238557]펜터민염산염,[01230]자율신경제,-,20100525,혈압상승위험,-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
821,병용금기,단일,D000505,Diethylpropion,디에틸프로피온,-,[M215226]염산디에칠프로피온/[M230781]디에틸프로피온염산염,[01230]자율신경제,-,20100525,판막심장병위험,-,-,-,-,-,단일,D000714,Mazindol,마진돌,-,[M092419]마진돌,[01230]자율신경제,-,정상,-,
829,병용금기,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,20100525,진정작용의증가및연장|호흡저하판막심장병위험,-,-,-,-,-,단일,D000395,Darunavir,다루나비르,-,[M258751]다루나비르에탄올레이트,[06290]기타의화학요법제,-,정상,-,
831,병용금기,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,20100525,진정작용의증가및연장|호흡저하판막심장병위험,-,-,-,-,-,복합,D000626,Lopinavir,로피나비르,[D000712]Ritonavir(리토나비르),[M259361]로피나비르/[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
835,병용금기,단일,D000178,Quazepam,쿠아제팜,-,[M102600]쿠아제팜,[01120]최면진정제,-,20100525,과도한진정및호흡억제,-,-,-,-,-,단일,D000712,Ritonavir,리토나비르,-,[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
637,병용금기,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,20080401,경련|반사항진|이상고열|혼수등,-,-,-,-,-,단일,D000200,Dextromethorphan,덱스트로메토르판,-,[M040084]브롬화수소산덱스트로메토르판/[M202983]덱스트로메토르판브롬화수소산염/[M222957]덱스트로메토르판브롬화수소산염수화물,[02220]진해거담제,-,정상,-,
671,병용금기,단일,D000488,Tretinoin,트레티노인,-,[M051617]트레티노인,[02650]기생성피부질환용제/[02660]피부연화제(부식제를포함)/[04290]기타의종양치료제,-,20080401,두개내고혈압,-,-,-,-,-,단일,D000064,Tetracycline,테트라사이클린,-,[M223235]테트라사이클린염산염,[02630]화농성질환용제/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
689,병용금기,단일,D000434,Vardenafil,바데나필,-,[M252262]바데나필염산염(미분화),[02590]기타의비뇨생식기관및항문용약,-,20080401,혈압강하작용증가,-,-,-,-,-,단일,D000787,Nitroprusside,니트로푸루시드,-,[M234430]니트로푸루시드나트륨,[02140]혈압강하제,-,정상,-,
691,병용금기,단일,D000030,Amisulpride,아미설프리드,-,[M089148]아미설프리드,[01170]정신신경용제,-,20091203,심실성부정맥(특히torsadesdepointes),-,-,-,-,-,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,정상,-,
697,병용금기,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,20091203,횡문근융해증/근육병증및이에수반되는급격한신기능악화,-,-,-,-,-,단일,D000419,Lovastatin,로바스타틴,-,[M083392]로바스타틴,[02180]동맥경화용제,-,정상,-,
701,병용금기,단일,D000763,Indinavir,인디나빌,-,[M239870]인디나빌황산염,[06290]기타의화학요법제,-,20091203,부정맥|혈액장애|경련등,-,-,-,-,-,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,정상,-,
705,병용금기,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,20091203,진정작용의연장또는증가|호흡저하,-,-,-,-,-,단일,D000712,Ritonavir,리토나비르,-,[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
709,병용금기,단일,D000418,Repaglinide,레파글리니드,-,[M088889]레파글리니드,[03960]당뇨병용제,-,20091203,혈당강하작용증강,-,-,-,-,-,단일,D000076,Gemfibrozil,겜피브로질,-,[M081453]겜피브로질,[02180]동맥경화용제,-,정상,-,
713,병용금기,단일,D000187,Tizanidine,티자니딘,-,[M083714]염산티자니딘/[M248019]티자니딘염산염,[01220]골격근이완제/[01240]진경제,-,20091203,저혈압에의해졸음|현기증및정신운동능력감소,-,-,-,-,-,단일,D000142,Ciprofloxacin,시프로플록사신,-,[M082454]염산시프로프록사신/[M091139]시프로플록사신/[M095543]염산시프로플록사신/[M223091]시프로플록사신염산염수화물/[M242850]시프로플록사신염산염,[01310]안과용제/[01320]이비과용제/[06290]기타의화학요법제,-,정상,-,
727,병용금기,단일,D000082,Norepinephrine,노르에피네프린,-,[M091963]주석산수소노르에피네프린/[M252333]노르에피네프린타르타르산염수화물,[02450]부신호르몬제,-,20091203,심부정맥|경우에따라심정지,-,-,-,-,-,단일,D000759,Isoproterenol,이소프로테레놀,-,[M223175]이소프로테레놀염산염,[02220]진해거담제,-,정상,-,
733,병용금기,단일,D000434,Vardenafil,바데나필,-,[M252262]바데나필염산염(미분화),[02590]기타의비뇨생식기관및항문용약,-,20091203,혈압강하작용증강,-,-,-,-,-,단일,D000498,Nicorandil,니코란딜,-,[M081543]니코란딜,[02170]혈관확장제,-,정상,-,
739,병용금기,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,20091203,QT간격연장,-,-,-,-,-,단일,D000800,Fluvoxamine,플루복사민,-,[M088658]플루복사민말레이트,[01170]정신신경용제,-,정상,-,
743,병용금기,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,20091203,QT간격연장,-,-,-,-,-,단일,D000336,Sertraline,설트랄린,-,[M085340]염산설트랄린/[M251308]설트랄린염산염,[01170]정신신경용제,-,정상,-,
745,병용금기,단일,D000141,Sibutramine,시부트라민,-,[M102169]메실산시부트라민/[M210820]시부트라민/[M212922]황산시부트라민/[M214898]말산시부트라민/[M222137]말레인산시부트라민/[M241829]시부트라민말레산염,[03990]따로분류되지않는대사성의약품,-,20091203,세로토닌증후군(간대성근경련|진전|편무도병|조화운동불능|말더듬증고열|정신상태변화등),-,-,-,-,-,단일,D000795,Phentermine,펜터민,-,[M099629]염산펜터민/[M219108]염산펜터민/[M238557]펜터민염산염,[01230]자율신경제,-,정상,-,
757,병용금기,단일,D000128,Mirodenafil,미로데나필,-,[M214384]염산미로데나필/[M253534]미로데나필,[02590]기타의비뇨생식기관및항문용약,-,20091203,혈압강하작용증강,-,-,-,-,-,단일,D000498,Nicorandil,니코란딜,-,[M081543]니코란딜,[02170]혈관확장제,-,정상,-,
303,병용금기,단일,D000429,Moclobemide,모클로베미드,-,[M085249]모클로베미드,[01170]정신신경용제,-,20070411,아편계약물의효과증강.혼수|중증의호흡억제,-,-,-,-,-,단일,D000700,Pethidine,페티딘,-,[M223282]페티딘염산염/[M225648]염산페치딘,[08210]합성마약,-,정상,-,
323,병용금기,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,20070411,QT연장|심실성빈맥|심실세동및torsadesdepointes등심독성위험증가,-,-,-,-,-,단일,D000712,Ritonavir,리토나비르,-,[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
333,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20080101,중증의위장관계이상반응,-,-,-,-,-,단일,D000031,Acemetacin,아세메타신,-,[M080670]아세메타신,[01140]해열.진통.소염제,-,정상,-,
337,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20080101,중증의위장관계이상반응,-,-,-,-,-,단일,D000675,Clonixin,클로닉신,-,[M080375]클로닉신리시네이트/[M100531]클로닉신리진/[M104025]클로닉신리시네이트/[M212258]클로닉신리신/[M259773]클로닉신리지네이트,[01140]해열.진통.소염제,-,정상,-,
343,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20080101,중증의위장관계이상반응,-,-,-,-,-,단일,D000575,Indometacin,인도메타신,-,[M040508]인도메타신,[01140]해열.진통.소염제/[02190]기타의순환계용약/[02640]진통.진양.수렴.소염제,-,정상,-,
351,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20080101,중증의위장관계이상반응,-,-,-,-,-,단일,D000083,Nimesulide,니메술리드,-,[M082649]니메술리드,[01140]해열.진통.소염제,-,정상,-,
359,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20080101,중증의위장관계이상반응,-,-,-,-,-,단일,D000644,Sulindac,설린닥,-,[M050765]설린닥,[01140]해열.진통.소염제,-,정상,-,
439,병용금기,단일,D000261,Oxatomide,옥사토마이드,-,[M083726]옥사토마이드,[01410]항히스타민제,-,20080401,항콜린작용증가,-,-,-,-,-,단일,D000656,Atropine,아트로핀,-,[M040370]황산아트로핀/[M084258]아트로핀/[M110023]아트로핀황산염/[M223111]아트로핀황산염수화물,[01230]자율신경제/[01240]진경제/[01310]안과용제,-,정상,-,
645,병용금기,단일,D000246,Sildenafil,실데나필,-,[M089346]구연산실데나필/[M252789]실데나필시트르산염/[M253237]실데나필,[02140]혈압강하제/[02590]기타의비뇨생식기관및항문용약,-,20080401,혈압강하작용증가,-,-,-,-,-,단일,D000215,Nitroglycerin,니트로글리세린,-,[M088774]희석니트로글리세린/[M094010]5%니트로글리세린무수에탄올액/[M104103]희석된니트로글리세린/[M104323]희석된니트로글리세린(니트로글리세린2%유당)/[M214344]희석힌니트로글리세린용액/[M257143]묽은니트로글리세린,[02170]혈관확장제/[02560]치질용제,-,정상,-,
663,병용금기,단일,D000521,TerbutalineSulfate,테르부탈린황산염,-,[M051568]황산테르부탈린,[02220]진해거담제,-,20080401,부정맥또는심정지유도,-,-,-,-,-,단일,D000560,Epinephrine,에피네프린,-,[M040421]에피네프린/[M040581]중주석산에피네프린/[M094252]주석산에피네프린/[M251244]에피네프린타르타르산염,[02450]부신호르몬제,-,정상,-,
699,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20091203,맥각독성(혈관경련|말단및기타조직허혈),-,-,-,-,-,단일,D000373,Clarithromycin,클래리트로마이신,-,[M085725]클래리스로마이신/[M087123]클래리스로마이신코팅입자/[M102127]클래리스로마이신제피과립/[M222887]클래리트로마이신/[M223198]클래리트로마이신/[M245961]클래리트로마이신제피과립/[M256483]클래리트로마이신제피과립(42%),[06180]주로그람양성|음성균에작용하는것/[06190]기타의항생물질제제(복합항생물질제제를포함),-,정상,-,
703,병용금기,단일,D000690,Glibenclamide,글리벤클라미드,-,[M050102]글리벤클라미드,[03960]당뇨병용제,-,20091203,간독성및간효소치상승,-,-,-,-,-,단일,D000015,Bosentan,보센탄,-,[M102733]보센탄수화물,[02140]혈압강하제,-,정상,-,
735,병용금기,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,20091203,QT간격연장,-,-,-,-,-,단일,D000035,Escitalopram,에스시탈로프람,-,[M234885]에스시탈로프람옥살산염/[M256262]에스시탈로프람,[01170]정신신경용제,-,정상,-,
747,병용금기,단일,D000141,Sibutramine,시부트라민,-,[M102169]메실산시부트라민/[M210820]시부트라민/[M212922]황산시부트라민/[M214898]말산시부트라민/[M222137]말레인산시부트라민/[M241829]시부트라민말레산염,[03990]따로분류되지않는대사성의약품,-,20091203,세로토닌증후군(간대성근경련|진전|편무도병|조화운동불능|말더듬증고열|정신상태변화등)？,-,-,-,-,-,단일,D000701,Phendimetrazinetartrate,펜디메트라진타르타르산염,-,[M088437]주석산펜디메트라진/[M214394]주석산펜디메트라진/[M230784]펜디메트라진타르타르산염,[01230]자율신경제,-,정상,-,
749,병용금기,단일,D000141,Sibutramine,시부트라민,-,[M102169]메실산시부트라민/[M210820]시부트라민/[M212922]황산시부트라민/[M214898]말산시부트라민/[M222137]말레인산시부트라민/[M241829]시부트라민말레산염,[03990]따로분류되지않는대사성의약품,-,20091203,세로토닌증후군(간대성근경련|진전|편무도병|조화운동불능|말더듬증고열|정신상태변화등),-,-,-,-,-,단일,D000505,Diethylpropion,디에틸프로피온,-,[M215226]염산디에칠프로피온/[M230781]디에틸프로피온염산염,[01230]자율신경제,-,정상,-,
751,병용금기,단일,D000141,Sibutramine,시부트라민,-,[M102169]메실산시부트라민/[M210820]시부트라민/[M212922]황산시부트라민/[M214898]말산시부트라민/[M222137]말레인산시부트라민/[M241829]시부트라민말레산염,[03990]따로분류되지않는대사성의약품,-,20091203,세로토닌증후군(간대성근경련|진전|편무도병|조화운동불능|말더듬증고열|정신상태변화등),-,-,-,-,-,단일,D000714,Mazindol,마진돌,-,[M092419]마진돌,[01230]자율신경제,-,정상,-,
753,병용금기,단일,D000569,Udenafil,유데나필,-,[M102602]유데나필,[02590]기타의비뇨생식기관및항문용약,-,20091203,혈압강하작용증강,-,-,-,-,-,단일,D000498,Nicorandil,니코란딜,-,[M081543]니코란딜,[02170]혈관확장제,-,정상,-,
761,병용금기,복합,D000747,Ergotamine,에르고타민,[D001266]AnhydrousCaffeine(카페인무수물),[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염/[M223183]카페인무수물,[01140]해열.진통.소염제,-,20091203,맥각독성(혈관경련|말단및기타조직허혈),-,-,-,-,-,단일,D000373,Clarithromycin,클래리트로마이신,-,[M085725]클래리스로마이신/[M087123]클래리스로마이신코팅입자/[M102127]클래리스로마이신제피과립/[M222887]클래리트로마이신/[M223198]클래리트로마이신/[M245961]클래리트로마이신제피과립/[M256483]클래리트로마이신제피과립(42%),[06180]주로그람양성|음성균에작용하는것/[06190]기타의항생물질제제(복합항생물질제제를포함),-,정상,-,
841,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20101102,맥각독성(혈관경련|말단및기타조직허혈등)위험증가,-,-,-,-,-,복합,D000626,Lopinavir,로피나비르,[D000712]Ritonavir(리토나비르),[M259361]로피나비르/[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
843,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20101102,맥각독성(혈관경련|말단및기타조직허혈등)위험증가,-,-,-,-,-,단일,D000405,Posaconazole,포사코나졸,-,[M256381]포사코나졸(미분화),[06290]기타의화학요법제,-,정상,-,
847,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20101102,맥각독성(혈관경련|말단및기타조직허혈등)위험증가,-,-,-,-,-,단일,D000742,Azithromycin,아지트로마이신,-,[M085338]아지스로마이신/[M222871]아지트로마이신/[M250781]아지트로마이신수화물,[01310]안과용제/[06140]주로그람양성균|리케치아|비루스에작용하는것,-,정상,-,
