DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
3299,특정연령대금기,단일,D000631,Mesalazine,메살라진,-,[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산),[02390]기타의소화기관용약,-,20171106,-,서방정/서방성필름코팅정/서방성당의정/서방성다층정/서방성장용필름코팅정/서방성과립제,6세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
573,특정연령대금기,단일,D000631,Mesalazine,메살라진,-,[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산),[02390]기타의소화기관용약,-,20140109,안전성및유효성미확립,크림/관장제,12세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
571,특정연령대금기,단일,D000631,Mesalazine,메살라진,-,[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산),[02390]기타의소화기관용약,-,20140109,_,정제/과립제,2세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
572,특정연령대금기,단일,D000631,Mesalazine,메살라진,-,[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산),[02390]기타의소화기관용약,-,20140109,-,좌제,4주미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
582,특정연령대금기,단일,D000633,Mometasone,모메타손,-,[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물,[02640]진통.진양.수렴.소염제,-,20140109,소아는체중당체표면적의비율이성인보다커서코르티코이드로인해HPA축(시상하부-뇌하수체-부신축)억제|쿠싱증후군|발육장애|두개내압항진등이나타나기쉬움,피부로션제/연고/크림,2세이하,-,-,-,-,-,-,-,-,-,-,-,정상,-,
3300,특정연령대금기,단일,D000633,Mometasone,모메타손,-,[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물,[02220]진해거담제,-,20171106,소아는체중당체표면적의비율이성인보다커서코르티코이드로인해HPA축(시상하부-뇌하수체-부신축)억제|쿠싱증후군|발육장애|두개내압항진등이나타나기쉬움,정제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/정량흡입제|용액제/정량흡입제|현탁액제/정량흡입제|분말제/흡입제|미분류,12세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
1351,특정연령대금기,단일,D000633,Mometasone,모메타손,-,[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물,[01320]이비과용제,-,20171106,-소아환자에게비강코르티코스테로이드의투여에대한임상시험에서성장속도가감소될수있다는결과나타남-2세미만에서안전성및유효성미확립,일반현탁분무제/정량현탁분무제/일반액상분무제/정량액상분무제/일반분말분무제/정량분말분무제,24개월미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5162,특정연령대금기,복합,D001377,Aluminiumhydroxide,수산화알루미늄,[D001118]Benfotiamine(벤포티아민)/[D001523]PulvisSyzygiiFlos(ClovePowder)(정향가루)/[D001536]LicoriceExtractPowder(감초엑스가루)/[D001533]PulvisCurcumaeRadicis(CurcumaRootPowder)(울금가루)/[D001513]Fennel(회향)/[D001526]PulvisGinsengRadicis(GinsengPowder)(인삼가루)/[D001373]Hydrotalcite(히드로탈시트)/[D001514]Magnesiumhydroxide(수산화마그네슘)/[D001534]Methylmethioninesulfoniumchloride(메틸메티오닌설포늄염화물)/[D001535]ZingiberisRhizomaRecens(생강),[A000335]메틸메티오닌설포늄염화물/[A000633]수산화마그네슘/[A000634]수산화알루미늄/[A001465]히드로탈시트/[A003462]회향/[C081474]벤포티아민(비오타민)/[C096428]벤포티아민/[I004465]벤포티아민/[M040306]수산화마그네슘/[M040811]회향/[M051022]히드로탈시트/[M081474]벤포티아민(비오타민)/[M083652]수산화알루미늄/[M096428]벤포티아민/[M110386]인삼가루/[M110397]정향가루/[M110463]울금가루/[M252971]천연착향료(생강)/[M256363]메틸메티오닌설포늄염화물/[M256717]조벤포티아민/[M277436]천연감초엑스,[02330]건위소화제,-,20201228,-,과립,15세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5225,특정연령대금기,단일,D001543,Methacholine,메타콜린,-,[A000326]메타콜린염화물,-,-,20211216,5세미만에서안전성및유효성미확립,흡입제|미분류,5세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5291,특정연령대금기,단일,D001544,Eszopiclone,에스조피클론,-,[A110510]에스조피클론,-,-,20220630,18세미만의소아환자에서의안전성및유효성미확립,정제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5295,특정연령대금기,단일,D001554,Racecadotril,라세카도트릴,-,[A000226]라세카도트릴,-,-,20220630,안전성및유효성미확립,캡슐/산제,3개월미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5293,특정연령대금기,단일,D001565,Nitrofurantoin,니트로푸란토인,-,[A001727]니트로푸란토인,-,-,20220630,태아및신생아에서용혈성빈혈의가능성,캡슐,3개월미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5294,특정연령대금기,단일,D001566,Permethrin,퍼메트린,-,[A001269]퍼메트린,-,-,20220630,2개월미만에서안전성및유효성미확립|2~23개월사이의어린이에서사용경험제한적임.긴밀한의료감독하에치료받아야함,크림,2세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
